Model design id,Date of installation,Departure - DAS ID,Expected service life,Additional information,Access code,Location text,Colour,End chainage,End date,Manufacturer,Owner of inventory item,Product name/id,Arup reference ID
MPNB-27,17/11/2020,,,,75/3,,BLUE,,,BLAKEDALE,,DISTANCE MARKER POST,IT_SM:IT_SM-M:M1-J13-NB-RMP-RFM-RFM27
MPNB-28,12/01/2021,,,,75/4,,BLUE,,,BLAKEDALE,,DISTANCE MARKER POST,IT_SM:IT_SM-M:M1-J13-NB-RMP-RFM-RFM28
MPNB-29,17/11/2020,,,,75/5,,BLUE,,,BLAKEDALE,,DISTANCE MARKER POST,IT_SM:IT_SM-M:M1-J13-NB-RMP-RFM-RFM29
MPNB-30,17/11/2020,,,,75/6,,BLUE,,,BLAKEDALE,,DISTANCE MARKER POST,IT_SM:IT_SM-M:M1-J13-NB-RMP-RFM-RFM30
MPNB-31,16/11/2020,,,,75/7,,BLUE,,,BLAKEDALE,,DISTANCE MARKER POST,IT_SM:IT_SM-M:M1-J13-NB-RMP-RFM-RFM31
MPNB-32,12/01/2021,,,,75/8,,BLUE,,,BLAKEDALE,,DISTANCE MARKER POST,IT_SM:IT_SM-M:M1-J13-NB-RMP-RFM-RFM32
MPNB-33,17/11/2020,,,,75/9,,BLUE,,,BLAKEDALE,,DISTANCE MARKER POST,IT_SM:IT_SM-M:M1-J13-NB-RMP-RFM-RFM33
MPNB-34,20/01/2021,,,,76/0,,BLUE,,,BLAKEDALE,,DISTANCE MARKER POST,IT_SM:IT_SM-M:M1-J13-NB-RMP-RFM-RFM34
MPNB-35,17/11/2020,,,,76/1,,BLUE,,,BLAKEDALE,,DISTANCE MARKER POST,IT_SM:IT_SM-M:M1-LK01-NB-RMP-RFM-RFM01
MPNB-36,16/11/2020,,,,76/2,,BLUE,,,BLAKEDALE,,DISTANCE MARKER POST,IT_SM:IT_SM-M:M1-LK01-NB-RMP-RFM-RFM02
MPNB-37,16/11/2020,,,,76/3,,BLUE,,,BLAKEDALE,,DISTANCE MARKER POST,IT_SM:IT_SM-M:M1-LK01-NB-RMP-RFM-RFM03
MPNB-38,17/11/2020,,,,76/4,,BLUE,,,BLAKEDALE,,DISTANCE MARKER POST,IT_SM:IT_SM-M:M1-LK01-NB-RMP-RFM-RFM04
MPNB-39,17/11/2020,,,,76/5,,BLUE,,,BLAKEDALE,,DISTANCE MARKER POST,IT_SM:IT_SM-M:M1-LK01-NB-RMP-RFM-RFM05
MPNB-40,17/11/2020,,,,76/6,,BLUE,,,BLAKEDALE,,DISTANCE MARKER POST,IT_SM:IT_SM-M:M1-LK01-NB-RMP-RFM-RFM06
MPNB-41,17/11/2020,,,,76/7,,BLUE,,,BLAKEDALE,,DISTANCE MARKER POST,IT_SM:IT_SM-M:M1-LK01-NB-RMP-RFM-RFM07
MPNB-42,17/11/2020,,,,76/8,,BLUE,,,BLAKEDALE,,DISTANCE MARKER POST,IT_SM:IT_SM-M:M1-LK01-NB-RMP-RFM-RFM08
MPNB-43,17/11/2020,,,,76/9,,BLUE,,,BLAKEDALE,,DISTANCE MARKER POST,IT_SM:IT_SM-M:M1-LK01-NB-RMP-RFM-RFM09
MPNB-44,17/11/2020,,,,77/0,,BLUE,,,BLAKEDALE,,DISTANCE MARKER POST,IT_SM:IT_SM-M:M1-LK01-NB-RMP-RFM-RFM10
MPNB-45,17/11/2020,,,,77/1,,BLUE,,,BLAKEDALE,,DISTANCE MARKER POST,IT_SM:IT_SM-M:M1-LK01-NB-RMP-RFM-RFM11
MPNB-46,17/11/2020,,,,77/2,,BLUE,,,BLAKEDALE,,DISTANCE MARKER POST,IT_SM:IT_SM-M:M1-LK01-NB-RMP-RFM-RFM12
MPNB-47,12/01/2021,,,,77/3,,BLUE,,,BLAKEDALE,,DISTANCE MARKER POST,IT_SM:IT_SM-M:M1-LK01-NB-RMP-RFM-RFM13
MPNB-48,18/11/2020,,,,77/4,,BLUE,,,BLAKEDALE,,DISTANCE MARKER POST,IT_SM:IT_SM-M:M1-LK01-NB-RMP-RFM-RFM14
MPNB-49,24/02/2021,,,,77/5,,OTHER,,,BLAKEDALE,,DISTANCE MARKER POST,IT_SM:IT_SM-M:M1-LK01-NB-RMP-RFM-RFM15
MPNB-50,17/11/2020,,,,77/6,,BLUE,,,BLAKEDALE,,DISTANCE MARKER POST,IT_SM:IT_SM-M:M1-LK01-NB-RMP-RFM-RFM16
MPNB-51,19/01/2021,,,,77/7,,BLUE,,,BLAKEDALE,,DISTANCE MARKER POST,IT_SM:IT_SM-M:M1-LK01-NB-RMP-RFM-RFM17
MPNB-52,17/11/2020,,,,77/8,,BLUE,,,BLAKEDALE,,DISTANCE MARKER POST,IT_SM:IT_SM-M:M1-LK01-NB-RMP-RFM-RFM18
MPNB-53,18/11/2020,,,,77/9,,BLUE,,,BLAKEDALE,,DISTANCE MARKER POST,IT_SM:IT_SM-M:M1-LK01-NB-RMP-RFM-RFM19
MPNB-54,12/01/2021,,,,78/0,,BLUE,,,BLAKEDALE,,DISTANCE MARKER POST,IT_SM:IT_SM-M:M1-LK01-NB-RMP-RFM-RFM20
MPNB-55,12/01/2021,,,,78/1,,BLUE,,,BLAKEDALE,,DISTANCE MARKER POST,IT_SM:IT_SM-M:M1-LK01-NB-RMP-RFM-RFM21
MPNB-56,19/11/2020,,,,78/2,,BLUE,,,BLAKEDALE,,DISTANCE MARKER POST,IT_SM:IT_SM-M:M1-LK01-NB-RMP-RFM-RFM22
MPNB-57,12/01/2021,,,,78/3,,BLUE,,,BLAKEDALE,,DISTANCE MARKER POST,IT_SM:IT_SM-M:M1-LK01-NB-RMP-RFM-RFM23
MPNB-58,18/11/2020,,,,78/4,,BLUE,,,BLAKEDALE,,DISTANCE MARKER POST,IT_SM:IT_SM-M:M1-LK01-NB-RMP-RFM-RFM24
MPNB-59,19/01/2021,,,,78/5,,BLUE,,,BLAKEDALE,,DISTANCE MARKER POST,IT_SM:IT_SM-M:M1-LK01-NB-RMP-RFM-RFM25
MPNB-60,18/11/2020,,,,78/6,,BLUE,,,BLAKEDALE,,DISTANCE MARKER POST,IT_SM:IT_SM-M:M1-LK01-NB-RMP-RFM-RFM26
MPNB-61,18/11/2020,,,,78/7,,BLUE,,,BLAKEDALE,,DISTANCE MARKER POST,IT_SM:IT_SM-M:M1-LK01-NB-RMP-RFM-RFM27
MPNB-62,19/01/2021,,,,78/8,,BLUE,,,BLAKEDALE,,DISTANCE MARKER POST,IT_SM:IT_SM-M:M1-LK01-NB-RMP-RFM-RFM28
MPNB-63,24/02/2021,,,,78/9,,OTHER,,,BLAKEDALE,,DISTANCE MARKER POST,IT_SM:IT_SM-M:M1-LK01-NB-RMP-RFM-RFM29
MPNB-64,19/01/2021,,,,79/0,,BLUE,,,BLAKEDALE,,DISTANCE MARKER POST,IT_SM:IT_SM-M:M1-LK01-NB-RMP-RFM-RFM30
MPNB-65,19/01/2021,,,,79/1,,BLUE,,,BLAKEDALE,,DISTANCE MARKER POST,IT_SM:IT_SM-M:M1-LK01-NB-RMP-RFM-RFM31
MPNB-66,19/01/2021,,,,79/2,,BLUE,,,BLAKEDALE,,DISTANCE MARKER POST,IT_SM:IT_SM-M:M1-LK01-NB-RMP-RFM-RFM32
MPNB-67,25/01/2021,,,,79/3,,BLUE,,,BLAKEDALE,,DISTANCE MARKER POST,IT_SM:IT_SM-M:M1-J14-NB-RMP-RFM-RFM01
MPNB-68,10/03/2021,,,,79/4,,BLUE,,,BLAKEDALE,,DISTANCE MARKER POST,IT_SM:IT_SM-M:M1-J14-NB-RMP-RFM-RFM02
MPNB-69,10/03/2021,,,,79/5,,BLUE,,,BLAKEDALE,,DISTANCE MARKER POST,IT_SM:IT_SM-M:M1-J14-NB-RMP-RFM-RFM03
MPNB-70,10/03/2021,,,,79/6,,BLUE,,,BLAKEDALE,,DISTANCE MARKER POST,IT_SM:IT_SM-M:M1-J14-NB-RMP-RFM-RFM04
MPNB-71,10/03/2021,,,,79/7,,BLUE,,,BLAKEDALE,,DISTANCE MARKER POST,IT_SM:IT_SM-M:M1-J14-NB-RMP-RFM-RFM05
MPNB-72,05/08/2021,,,,79/8,,BLUE,,,BLAKEDALE,,DISTANCE MARKER POST,IT_SM:IT_SM-M:M1-J14-NB-RMP-RFM-RFM06
MPNB-73,05/08/2021,,,,79/9,,BLUE,,,BLAKEDALE,,DISTANCE MARKER POST,IT_SM:IT_SM-M:M1-J14-NB-RMP-RFM-RFM07
MPNB-74,04/08/2021,,,,80/0,,BLUE,,,BLAKEDALE,,DISTANCE MARKER POST,IT_SM:IT_SM-M:M1-J14-NB-RMP-RFM-RFM08
MPNB-75,25/08/2021,,,,80/1,,BLUE,,,BLAKEDALE,,DISTANCE MARKER POST,IT_SM:IT_SM-M:M1-J14-NB-RMP-RFM-RFM09
MPNB-76,25/08/2021,,,,80/2,,BLUE,,,BLAKEDALE,,DISTANCE MARKER POST,IT_SM:IT_SM-M:M1-J14-NB-RMP-RFM-RFM10
MPNB-77,19/11/2020,,,,80/3,,OTHER,,,BLAKEDALE,,DISTANCE MARKER POST,IT_SM:IT_SM-M:M1-J14-NB-RMP-RFM-RFM11
MPNB-78,26/08/2021,,,,80/4,,BLUE,,,BLAKEDALE,,DISTANCE MARKER POST,IT_SM:IT_SM-M:M1-J14-NB-RMP-RFM-RFM12
MPNB-79,04/08/2021,,,,80/5,,BLUE,,,BLAKEDALE,,DISTANCE MARKER POST,IT_SM:IT_SM-M:M1-J14-NB-RMP-RFM-RFM13
MPNB-80,25/08/2021,,,,80/6,,BLUE,,,BLAKEDALE,,DISTANCE MARKER POST,IT_SM:IT_SM-M:M1-J14-NB-RMP-RFM-RFM14
MPNB-81,09/03/2021,,,,80/7,,BLUE,,,BLAKEDALE,,DISTANCE MARKER POST,IT_SM:IT_SM-M:M1-J14-NB-RMP-RFM-RFM15
MPNB-82,25/08/2021,,,,80/8,,BLUE,,,BLAKEDALE,,DISTANCE MARKER POST,IT_SM:IT_SM-M:M1-J14-NB-RMP-RFM-RFM16
MPNB-83,11/05/2021,,,,80/9,,BLUE,,,BLAKEDALE,,DISTANCE MARKER POST,IT_SM:IT_SM-M:M1-J14-NB-RMP-RFM-RFM17
MPNB-84,11/05/2021,,,,81/0,,BLUE,,,BLAKEDALE,,DISTANCE MARKER POST,IT_SM:IT_SM-M:M1-J14-NB-RMP-RFM-RFM18
MPNB-85,04/08/2021,,,,81/1,,BLUE,,,BLAKEDALE,,DISTANCE MARKER POST,IT_SM:IT_SM-M:M1-J14-NB-RMP-RFM-RFM19
MPNB-86,11/05/2021,,,,81/2,,BLUE,,,BLAKEDALE,,DISTANCE MARKER POST,IT_SM:IT_SM-M:M1-J14-NB-RMP-RFM-RFM20
MPNB-87,19/11/2020,,,,81/3,,BLUE,,,BLAKEDALE,,DISTANCE MARKER POST,IT_SM:IT_SM-M:M1-J14-NB-RMP-RFM-RFM21
MPNB-88,11/05/2021,,,,81/4,,BLUE,,,BLAKEDALE,,DISTANCE MARKER POST,IT_SM:IT_SM-M:M1-J14-NB-RMP-RFM-RFM22
MPNB-89,25/08/2021,,,,81/5,,BLUE,,,BLAKEDALE,,DISTANCE MARKER POST,IT_SM:IT_SM-M:M1-J14-NB-RMP-RFM-RFM23
MPNB-90,19/11/2020,,,,81/6,,BLUE,,,BLAKEDALE,,DISTANCE MARKER POST,IT_SM:IT_SM-M:M1-J14-NB-RMP-RFM-RFM24
MPNB-91,04/08/2021,,,,81/7,,OTHER,,,BLAKEDALE,,DISTANCE MARKER POST,IT_SM:IT_SM-M:M1-J14-NB-RMP-RFM-RFM25
MPNB-92,11/05/2021,,,,81/8,,BLUE,,,BLAKEDALE,,DISTANCE MARKER POST,IT_SM:IT_SM-M:M1-J14-NB-RMP-RFM-RFM26
MPNB-93,11/05/2021,,,,81/9,,BLUE,,,BLAKEDALE,,DISTANCE MARKER POST,IT_SM:IT_SM-M:M1-J14-NB-RMP-RFM-RFM27
MPNB-94,19/11/2020,,,,82/0,,OTHER,,,BLAKEDALE,,DISTANCE MARKER POST,IT_SM:IT_SM-M:M1-J14-NB-RMP-RFM-RFM28
MPNB-95,19/11/2020,,,,82/1,,BLUE,,,BLAKEDALE,,DISTANCE MARKER POST,IT_SM:IT_SM-M:M1-J14-NB-RMP-RFM-RFM29
MPNB-96,19/11/2020,,,,82/2,,BLUE,,,BLAKEDALE,,DISTANCE MARKER POST,IT_SM:IT_SM-M:M1-J14-NB-RMP-RFM-RFM30
MPNB-97,19/11/2020,,,,82/3,,BLUE,,,BLAKEDALE,,DISTANCE MARKER POST,IT_SM:IT_SM-M:M1-J14-NB-RMP-RFM-RFM31
MPNB-98,19/11/2020,,,,82/4,,BLUE,,,BLAKEDALE,,DISTANCE MARKER POST,IT_SM:IT_SM-M:M1-J14-NB-RMP-RFM-RFM32
MPNB-99,11/05/2021,,,,82/5,,BLUE,,,BLAKEDALE,,DISTANCE MARKER POST,IT_SM:IT_SM-M:M1-J14-NB-RMP-RFM-RFM33
MPNB-100,19/11/2020,,,,82/6,,BLUE,,,BLAKEDALE,,DISTANCE MARKER POST,IT_SM:IT_SM-M:M1-J14-NB-RMP-RFM-RFM34
