SUPP_REFF,Layer,Asset ID,Drawing Name,Area Code,Direction
MPSB-346,C-ASSEMBLIES_Points,654285,HA549348-AMAR-HSN-J13-M3-CH-000002.dwg,J13,MP
MPSB-347,C-ASSEMBLIES_Points,654288,HA549348-AMAR-HSN-J13-M3-CH-000002.dwg,J13,MP
MPSB-348,C-ASSEMBLIES_Points,654291,HA549348-AMAR-HSN-J13-M3-CH-000002.dwg,J13,MP
MPSB-349,C-ASSEMBLIES_Points,654294,HA549348-AMAR-HSN-J13-M3-CH-000002.dwg,J13,MP
MPSB-351,C-ASSEMBLIES_Points,654303,HA549348-AMAR-HSN-J13-M3-CH-000002.dwg,J13,MP
MPSB-352,C-ASSEMBLIES_Points,654306,HA549348-AMAR-HSN-J13-M3-CH-000002.dwg,J13,MP
MPSB-353,C-ASSEMBLIES_Points,654309,HA549348-AMAR-HSN-J13-M3-CH-000002.dwg,J13,MP
MPSB-354,C-ASSEMBLIES_Points,654312,HA549348-AMAR-HSN-J13-M3-CH-000002.dwg,J13,MP
MPSB-356,C-ASSEMBLIES_Points,654318,HA549348-AMAR-HSN-J13-M3-CH-000002.dwg,J13,MP
MPSB-357,C-ASSEMBLIES_Points,654321,HA549348-AMAR-HSN-J13-M3-CH-000002.dwg,J13,MP
MPSB-358,C-ASSEMBLIES_Points,654324,HA549348-AMAR-HSN-J13-M3-CH-000002.dwg,J13,MP
MPSB-359,C-ASSEMBLIES_Points,654327,HA549348-AMAR-HSN-J13-M3-CH-000002.dwg,J13,MP
MPSB-360,C-ASSEMBLIES_Points,654330,HA549348-AMAR-HSN-J13-M3-CH-000002.dwg,J13,MP
MPSB-361,C-ASSEMBLIES_Points,654333,HA549348-AMAR-HSN-J13-M3-CH-000002.dwg,J13,MP
MPSB-362,C-ASSEMBLIES_Points,654336,HA549348-AMAR-HSN-J13-M3-CH-000002.dwg,J13,MP
MPSB-363,C-ASSEMBLIES_Points,654339,HA549348-AMAR-HSN-J13-M3-CH-000002.dwg,J13,MP
MPSB-364,C-ASSEMBLIES_Points,654342,HA549348-AMAR-HSN-J13-M3-CH-000002.dwg,J13,MP
MPSB-365,C-ASSEMBLIES_Points,654345,HA549348-AMAR-HSN-J13-M3-CH-000002.dwg,J13,MP
MPSB-367,C-ASSEMBLIES_Points,654351,HA549348-AMAR-HSN-J13-M3-CH-000002.dwg,J13,MP
MPSB-368,C-ASSEMBLIES_Points,654354,HA549348-AMAR-HSN-J13-M3-CH-000002.dwg,J13,MP
MPSB-369,C-ASSEMBLIES_Points,654357,HA549348-AMAR-HSN-J13-M3-CH-000002.dwg,J13,MP
,C-ASSEMBLIES_Points,654360,HA549348-AMAR-HSN-J13-M3-CH-000002.dwg,J13,
MPSB-370,C-ASSEMBLIES_Points,654363,HA549348-AMAR-HSN-J13-M3-CH-000002.dwg,J13,MP
MPSB-371,C-ASSEMBLIES_Points,654366,HA549348-AMAR-HSN-J13-M3-CH-000002.dwg,J13,MP
MPSB-372,C-ASSEMBLIES_Points,654369,HA549348-AMAR-HSN-J13-M3-CH-000002.dwg,J13,MP
MPSB-373,C-ASSEMBLIES_Points,654372,HA549348-AMAR-HSN-J13-M3-CH-000002.dwg,J13,MP
MPSB-374,C-ASSEMBLIES_Points,654375,HA549348-AMAR-HSN-J13-M3-CH-000002.dwg,J13,MP
MPSB-375,C-ASSEMBLIES_Points,654378,HA549348-AMAR-HSN-J13-M3-CH-000002.dwg,J13,MP
HMPSB-55,0,654418,HA549348-AMAR-HSN-J13-M3-CH-000002.dwg,J13,HM
HMPSB-56,0,654421,HA549348-AMAR-HSN-J13-M3-CH-000002.dwg,J13,HM
HMPSB-57,0,654424,HA549348-AMAR-HSN-J13-M3-CH-000002.dwg,J13,HM
HMPNB-3,0,654427,HA549348-AMAR-HSN-J13-M3-CH-000002.dwg,J13,HM
HMPNB-2,0,654430,HA549348-AMAR-HSN-J13-M3-CH-000002.dwg,J13,HM
HMPNB-1,0,654433,HA549348-AMAR-HSN-J13-M3-CH-000002.dwg,J13,HM
WMMPSB-19,C-ASSEMBLIES_Points,655301,HA549348-AMAR-HSN-J13-M3-CH-000002.dwg,J13,WM
WMMPNB-1,C-ASSEMBLIES_Points,655313,HA549348-AMAR-HSN-J13-M3-CH-000002.dwg,J13,WM
FTP_NB2,C-ASSEMBLIES_Points,655325,HA549348-AMAR-HSN-J13-M3-CH-000002.dwg,J13,FT
FTP_SB11,C-ASSEMBLIES_Points,655337,HA549348-AMAR-HSN-J13-M3-CH-000002.dwg,J13,FT
MPNB-10,0,656236,HA549348-AMAR-HSN-J13-M3-CH-000002.dwg,J13,MP
MPNB-26,0,656239,HA549348-AMAR-HSN-J13-M3-CH-000002.dwg,J13,MP
MPSB-350,0,656242,HA549348-AMAR-HSN-J13-M3-CH-000002.dwg,J13,MP
MPSB--355,0,656245,HA549348-AMAR-HSN-J13-M3-CH-000002.dwg,J13,MP
MPSB-366,0,656248,HA549348-AMAR-HSN-J13-M3-CH-000002.dwg,J13,MP
